schema_version,record_id,dataset_id,source_url,source_version,license_spdx,source_split,image_path,label_path,label_sha256,sha256,source_key,lineage_id,component_id,ahash64,dhash64,included,final_split,exclusion_reason,instances_person,instances_helmet,instances_vest,instances_bare_head
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_192_jpg.rf.49e731939172f7ed64f18ace0cf9fd19.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_192_jpg.rf.49e731939172f7ed64f18ace0cf9fd19.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_192_jpg.rf.49e731939172f7ed64f18ace0cf9fd19.txt,e9153440066559999a8eb394b4967ec79fd2ebc696b2604bd15a340b2593369a,de2aa73f5b604c6cf357c64df5c8157ec9f9a88913f354ae818b6caadd6ed184,ppe_siabar:Video2_192_jpg,ppe_siabar:Video2_192_jpg,grp_5b814e98d7004bc9,ff0000e0e7ffffff,5233653373b193d9,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_192_jpg.rf.4dec26fc3f92d9a9a145aef4dbc10d7f.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_192_jpg.rf.4dec26fc3f92d9a9a145aef4dbc10d7f.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_192_jpg.rf.4dec26fc3f92d9a9a145aef4dbc10d7f.txt,d9cdf67fdca7c48a80da52cdd9e7cf07af365c69788160bdf6ecee49544675d4,54960d23b8d4c0ff3c8a7a7e563e14a91125670c3ceac1ce636d87301de674c7,ppe_siabar:Video2_192_jpg,ppe_siabar:Video2_192_jpg,grp_5b814e98d7004bc9,ff0000e0e7ffffff,5233653373b193d9,false,excluded,deduplicated_ppe_lineage,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_193_jpg.rf.2e9840e9c7546b37bf7b82455de5c227.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_193_jpg.rf.2e9840e9c7546b37bf7b82455de5c227.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_193_jpg.rf.2e9840e9c7546b37bf7b82455de5c227.txt,e0440f0f8f554dbd64d935359deafd7a9d7e580b68f3d01817b4d2a0a520ae87,b8aac643eed74a260ee8a54179c9a3c67b2718ad61bc8f2ca5ec777a9fdf0ff3,ppe_siabar:Video2_193_jpg,ppe_siabar:Video2_193_jpg,grp_a0131b4375720d11,ff0000e0e7f7ffff,5233653373b193d9,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_19_jpg.rf.5741d64a1629808ec109215bab192ddd.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_19_jpg.rf.5741d64a1629808ec109215bab192ddd.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_19_jpg.rf.5741d64a1629808ec109215bab192ddd.txt,4bc476a83142091c7a941c0d589ae800d2a6d740c5c807651c269f058c1b940d,33e2b1ec239fc377e1069629e6550d30e7f0551be280e1e07872d8eead3a0448,ppe_siabar:Video2_19_jpg,ppe_siabar:Video2_19_jpg,grp_d47a8d62afa0e3b0,ffff0000e6ffffff,201033337353536d,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_1_jpg.rf.9e0b11814f3f625414ebd89ad6edc9e9.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_1_jpg.rf.9e0b11814f3f625414ebd89ad6edc9e9.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_1_jpg.rf.9e0b11814f3f625414ebd89ad6edc9e9.txt,60b37303bce703c9b6a1788a8a2a3c3bf42445986f21371f9c97f24285f456a5,1c03aa30ec58cf907922e2a6230528a967fe0e081262f9a4e929f30968805702,ppe_siabar:Video2_1_jpg,ppe_siabar:Video2_1_jpg,grp_55843d603472ac74,ffff0000ffffffff,088ad1111193a5b6,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_20_jpg.rf.7190247f57e6eac3d271c00bf6cdee2a.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_20_jpg.rf.7190247f57e6eac3d271c00bf6cdee2a.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_20_jpg.rf.7190247f57e6eac3d271c00bf6cdee2a.txt,433aa057a4778235f38fd84b04cf063f636a88892cb49ffd7741032463f6b87a,6b213a1b6d48e51716c4d1a82c172d1fc2bda7aa248bcb2600934854a535e7b1,ppe_siabar:Video2_20_jpg,ppe_siabar:Video2_20_jpg,grp_d47a8d62afa0e3b0,ffff0000e6ffffff,211033337353536d,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_20_jpg.rf.e6976d9a009e249a671741d062a7453b.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_20_jpg.rf.e6976d9a009e249a671741d062a7453b.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_20_jpg.rf.e6976d9a009e249a671741d062a7453b.txt,12b30d78955ab61080e193c85201f630f71be8d030102f5729986a38d5779f5d,215fd88bee0cf8b19020490e9c227195a9634a1969cb0e874352d2e1541b4fcd,ppe_siabar:Video2_20_jpg,ppe_siabar:Video2_20_jpg,grp_d47a8d62afa0e3b0,ffff0000e6ffffff,211033337353536d,false,excluded,deduplicated_ppe_lineage,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_21_jpg.rf.b0dd0b10c1f1817c4ef0d7751d1ad6c4.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_21_jpg.rf.b0dd0b10c1f1817c4ef0d7751d1ad6c4.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_21_jpg.rf.b0dd0b10c1f1817c4ef0d7751d1ad6c4.txt,a3dff0d0be18ef933e2e47855043ba2670de319d05f03bb1cd11e1ea4ac5edd3,b58bf049e579300a77701dddf8a3fffbda2d04c740b46db0ad6a9114171220e8,ppe_siabar:Video2_21_jpg,ppe_siabar:Video2_21_jpg,grp_d47a8d62afa0e3b0,ffff0000e6ffffff,201033337373536d,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_22_jpg.rf.6e35ca23d235a2c9a34910a07ee5f303.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_22_jpg.rf.6e35ca23d235a2c9a34910a07ee5f303.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_22_jpg.rf.6e35ca23d235a2c9a34910a07ee5f303.txt,71003be6231168b509822e5afc821c7632095b74f2a0575f75fa355224ed1caa,f25b4f4512fa47df674183f211a350c99697d625cc022d20eccc9fe06f637e1a,ppe_siabar:Video2_22_jpg,ppe_siabar:Video2_22_jpg,grp_d47a8d62afa0e3b0,ffff0000e6ffffff,211133337357536d,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_34_jpg.rf.f91e6f121f690f11f7e265de8c9988b4.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_34_jpg.rf.f91e6f121f690f11f7e265de8c9988b4.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_34_jpg.rf.f91e6f121f690f11f7e265de8c9988b4.txt,f9f4dd55d880910a0a443864133a3f5f8dd04f076c110fee3c24bb756308988a,871ef65e3353da6e442f5054fb87101f9e3e04fd7c2e9daff2ff8355f5f8d692,ppe_siabar:Video2_34_jpg,ppe_siabar:Video2_34_jpg,grp_28bb8ec5ed20585a,ffff0000e6f7ffff,251933337bb9935b,true,val,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_35_jpg.rf.3a04e9c8eef79d3427029f9578f5e834.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_35_jpg.rf.3a04e9c8eef79d3427029f9578f5e834.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_35_jpg.rf.3a04e9c8eef79d3427029f9578f5e834.txt,7fb59a018710cdb4430941105d87461032c5ca280902068b426b8057475d7c1d,a98f114322dc85c0a9782e1bbad470876d71d0d8266f0bbafb9a8855513f69ed,ppe_siabar:Video2_35_jpg,ppe_siabar:Video2_35_jpg,grp_c805e745ee1b7a63,ffff0000f2f7ffff,255939315bb993db,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_35_jpg.rf.4532cb50feb6dc392020312d8dd9e8a2.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_35_jpg.rf.4532cb50feb6dc392020312d8dd9e8a2.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_35_jpg.rf.4532cb50feb6dc392020312d8dd9e8a2.txt,3738188ed2f68bb2c3f50421b814c6eb5bebba3c16fd7e7dec3bc32d2fa0ac1f,8e3515b233f3b0284b7361b1ee41caed8abd04804542e57acb60c0146c44099a,ppe_siabar:Video2_35_jpg,ppe_siabar:Video2_35_jpg,grp_c805e745ee1b7a63,ffff0000f2f7ffff,255939315bb993db,false,excluded,deduplicated_ppe_lineage,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_38_jpg.rf.a0ee261cb21b883c6857d1fcdac4a3d5.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_38_jpg.rf.a0ee261cb21b883c6857d1fcdac4a3d5.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_38_jpg.rf.a0ee261cb21b883c6857d1fcdac4a3d5.txt,029822fd620225f5fa8513959ace9df307788d7f4dde584e4459c8a9a7687614,238e5489dc7d5d10f1dad2bc3d49adf9518e218497b33b976678c5aab904e7e2,ppe_siabar:Video2_38_jpg,ppe_siabar:Video2_38_jpg,grp_8b7af9be18b772dd,ffff0000f6f7ffff,255b39305b9bb3db,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_39_jpg.rf.c34272c5aa1d701f61b0725ea52c1087.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_39_jpg.rf.c34272c5aa1d701f61b0725ea52c1087.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_39_jpg.rf.c34272c5aa1d701f61b0725ea52c1087.txt,476ed74fc49da630715a0f86e277f840822101771bcba2219e1891e501a1defc,f25ea66044937260f49945fbab8ba7fbd2f2739c7666d02abcdc4fa118dc8a45,ppe_siabar:Video2_39_jpg,ppe_siabar:Video2_39_jpg,grp_e87175c5e73eb6a7,fff70000e6f7f7ff,255a31305393b3db,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_39_jpg.rf.df8b872fb95ef12e2bdb1edf8b8b6c53.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_39_jpg.rf.df8b872fb95ef12e2bdb1edf8b8b6c53.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_39_jpg.rf.df8b872fb95ef12e2bdb1edf8b8b6c53.txt,9f74667f368ce9b722f8aaf43355522cd492fb998c16752e21c79c15367ec1b4,c37fe6466c08a81f3b3da51582b023291f5b02f711dc6024fe745826fa9022b1,ppe_siabar:Video2_39_jpg,ppe_siabar:Video2_39_jpg,grp_e87175c5e73eb6a7,ffff0000e6f7ffff,255a31305393b3db,false,excluded,deduplicated_ppe_lineage,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_3_jpg.rf.1b2c95940946979a3dcff6a3879787d6.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_3_jpg.rf.1b2c95940946979a3dcff6a3879787d6.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_3_jpg.rf.1b2c95940946979a3dcff6a3879787d6.txt,43a21f5e821e715eb5bdf66736c8b5faacb12f58a31db32a46b9b0af6bf60c08,78e49cdb08b1d28b7f747ff95b0c5fb746890ecd22c970041a9cf42f3df2c0ee,ppe_siabar:Video2_3_jpg,ppe_siabar:Video2_3_jpg,grp_48464504172a027c,ffff0000ffffffff,0088911111b3ad34,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_3_jpg.rf.bb268f0e09affd57c83791108cdb6613.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_3_jpg.rf.bb268f0e09affd57c83791108cdb6613.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_3_jpg.rf.bb268f0e09affd57c83791108cdb6613.txt,39ac5028254e52608075543450388a428d775fadaa388bc00c5ea30d50a726b0,00443c8741f72531d0a0c3e68e2113278b299d48bc5f6a94c7ebc5cb4458ad50,ppe_siabar:Video2_3_jpg,ppe_siabar:Video2_3_jpg,grp_48464504172a027c,ffff0000ffffffff,0080911111b3ad34,false,excluded,deduplicated_ppe_lineage,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_40_jpg.rf.803d1f8c9e96165a950ff1eeed8d244d.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_40_jpg.rf.803d1f8c9e96165a950ff1eeed8d244d.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_40_jpg.rf.803d1f8c9e96165a950ff1eeed8d244d.txt,af81f41c4f256f737c65a59441dacc3df0dde76e5b5b24bacd7765d618ed94d1,f7b23e64ca1a20279844fbdfcfc43563db7b362405bc6ee33011c0d809d999d1,ppe_siabar:Video2_40_jpg,ppe_siabar:Video2_40_jpg,grp_d7499e2955abae98,fff70000e2f7ffff,0d5231313bd3b3db,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_41_jpg.rf.604328fc2c0bad6de52bf50ad86849c1.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_41_jpg.rf.604328fc2c0bad6de52bf50ad86849c1.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_41_jpg.rf.604328fc2c0bad6de52bf50ad86849c1.txt,5f07829816b828fb8f1ce7b8169d6914324d5f0557330cb29b2e5eed60296cc8,b853b7b024fb5d0a5966dd5ddffd75427ad4d7ca7cc1ab3be40ac7433a42ed8f,ppe_siabar:Video2_41_jpg,ppe_siabar:Video2_41_jpg,grp_43f8a98c9225cc49,fff70000e2f7ffff,2d5231713bd3b19b,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_41_jpg.rf.c2b5a3f1dd8959a1133fcd62dbfcb9ca.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_41_jpg.rf.c2b5a3f1dd8959a1133fcd62dbfcb9ca.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_41_jpg.rf.c2b5a3f1dd8959a1133fcd62dbfcb9ca.txt,5f07829816b828fb8f1ce7b8169d6914324d5f0557330cb29b2e5eed60296cc8,3647c733499f5b6f08fd3f8d42050bfebef9d1f337f2cd98ad241f653bcbf11a,ppe_siabar:Video2_41_jpg,ppe_siabar:Video2_41_jpg,grp_43f8a98c9225cc49,fff70000e2f7ffff,2d5231713bd3b19b,false,excluded,deduplicated_ppe_lineage,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_42_jpg.rf.8f55b950b4e0d06cc74b05ab3da255ab.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_42_jpg.rf.8f55b950b4e0d06cc74b05ab3da255ab.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_42_jpg.rf.8f55b950b4e0d06cc74b05ab3da255ab.txt,a55c8930d27124ba68ebdecbe1025b1f38db33706d8aed5df6634d706de732b6,8d8500836bb1529dcf08481c305b7a14ebde6112ba1db62170e358e0711df359,ppe_siabar:Video2_42_jpg,ppe_siabar:Video2_42_jpg,grp_3d17c4ebe8de4604,fff70000e2f3f7ff,2d52736139b9b99b,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_42_jpg.rf.f56709551e59c2d4b3107f3b0b4606ed.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_42_jpg.rf.f56709551e59c2d4b3107f3b0b4606ed.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_42_jpg.rf.f56709551e59c2d4b3107f3b0b4606ed.txt,a55c8930d27124ba68ebdecbe1025b1f38db33706d8aed5df6634d706de732b6,42cc31cee389acf2992c03636026958aa7dab6b77be935dc89a894dff1e228af,ppe_siabar:Video2_42_jpg,ppe_siabar:Video2_42_jpg,grp_3d17c4ebe8de4604,fff70000e2f3f7ff,2d52736139b9b99b,false,excluded,deduplicated_ppe_lineage,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_43_jpg.rf.bad018f237ff8f4af299415a61d74a92.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_43_jpg.rf.bad018f237ff8f4af299415a61d74a92.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_43_jpg.rf.bad018f237ff8f4af299415a61d74a92.txt,6481e5687884f98e0cf69ef9357e14006c1dda219e7cfdd1e0595aeb17c43c2e,fab3680d8e059af61f0254aad461de65445407bcdc65adbfd08a653b4b2ce804,ppe_siabar:Video2_43_jpg,ppe_siabar:Video2_43_jpg,grp_6da74ff91b3bb16f,fff70000e2e3f3ff,2d5273753b79b99a,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_44_jpg.rf.011fa8dab4e625439e2c837983b0da27.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_44_jpg.rf.011fa8dab4e625439e2c837983b0da27.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_44_jpg.rf.011fa8dab4e625439e2c837983b0da27.txt,f5b700b03f4e10ac783a2fa2d725bb30e50ef46e2932e4ab8cde3c3875e3cf28,c777f9e31f6568c2d3b437fb4260e697af6d7dd7c727a68ebb57acbb2f0c8c97,ppe_siabar:Video2_44_jpg,ppe_siabar:Video2_44_jpg,grp_d0bd37cd3571282a,ffff0000e0e3f3ff,255a79f53979b99a,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_44_jpg.rf.ad5846d452fe4f0ba3d9dfef845f92f5.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_44_jpg.rf.ad5846d452fe4f0ba3d9dfef845f92f5.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_44_jpg.rf.ad5846d452fe4f0ba3d9dfef845f92f5.txt,4cbfe8c1abbe997de1b483128b7c02bbe2664d4570cbbdc4fd49810528f568f5,90687cef862bed9558ef921de2ce5ece5660cff07e641baa951e3898be5a49b5,ppe_siabar:Video2_44_jpg,ppe_siabar:Video2_44_jpg,grp_d0bd37cd3571282a,ffff0000e0e3f3ff,255a79f53979b99a,false,excluded,deduplicated_ppe_lineage,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_45_jpg.rf.5d553d4154c9284931b422ed15ae7d35.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_45_jpg.rf.5d553d4154c9284931b422ed15ae7d35.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_45_jpg.rf.5d553d4154c9284931b422ed15ae7d35.txt,c1e37d2d1c61fbc50f7d3d6d7fe279ad463fc586b3dae9c7fa4a6ee9e7e4d3a9,82218998b1a05406d19310a4a39a36ca687f396e7cf0277da418a6c569a19c2b,ppe_siabar:Video2_45_jpg,ppe_siabar:Video2_45_jpg,grp_e0a483415ec94d56,fff70000e0e3f3ff,065af9f438793892,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_48_jpg.rf.89e40fe5a6fb2470dc0c4cc491898a48.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_48_jpg.rf.89e40fe5a6fb2470dc0c4cc491898a48.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_48_jpg.rf.89e40fe5a6fb2470dc0c4cc491898a48.txt,f0a74d81128cedae1c644908e8c5706600f558bb0895909224fe938aaacc05c8,3f65230efd1c25d5d8b01319fa05dfee08be014413fab5315fd08eec4c6ca88c,ppe_siabar:Video2_48_jpg,ppe_siabar:Video2_48_jpg,grp_e9783a84ea77a6fe,fff70000e1e7e7f7,245bf9a430b2d138,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_48_jpg.rf.ce35fd0da1c84068fb0b534667924f07.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_48_jpg.rf.ce35fd0da1c84068fb0b534667924f07.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_48_jpg.rf.ce35fd0da1c84068fb0b534667924f07.txt,26b739ab0f3416ecd73363c0c5071a0db4f8b5297541f761306307f60337689a,c45fe5bdfb8cff891fd960406f987cfa3a65e41753ba278f747feeb3f53a735f,ppe_siabar:Video2_48_jpg,ppe_siabar:Video2_48_jpg,grp_e9783a84ea77a6fe,fff70000e1e7e7f7,245bf9a430b2d138,false,excluded,deduplicated_ppe_lineage,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_49_jpg.rf.4352fea8c01fbd600b70c89c3263c07b.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_49_jpg.rf.4352fea8c01fbd600b70c89c3263c07b.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_49_jpg.rf.4352fea8c01fbd600b70c89c3263c07b.txt,698539fc027a151653bab9d390c84afa12bcd2e98dcfbfacb8f0679ff15c01d6,95e6c552934329d9abe70df91c3f57e5371da3b266c183c965dc6f42e439e57c,ppe_siabar:Video2_49_jpg,ppe_siabar:Video2_49_jpg,grp_16af193b45df1dd6,fff70000e1e7e7f7,2c13f1ec70b2f178,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_49_jpg.rf.a71b2bf1e467fad392f11df4367b6a4c.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_49_jpg.rf.a71b2bf1e467fad392f11df4367b6a4c.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_49_jpg.rf.a71b2bf1e467fad392f11df4367b6a4c.txt,698539fc027a151653bab9d390c84afa12bcd2e98dcfbfacb8f0679ff15c01d6,f008d9422d8010d1b02988bf789c393b26ee829d5acc8b1029cf9c13c5087c7a,ppe_siabar:Video2_49_jpg,ppe_siabar:Video2_49_jpg,grp_16af193b45df1dd6,fff70000e1e7e7f7,2c53f1ec70b2f078,false,excluded,deduplicated_ppe_lineage,1,1,1,0
eovrt.finetuning-split.v1,candidate:ppe_siabar:train:datasets/raw/ppe_siabar/train/images/Video2_4_jpg.rf.09819c3bc2a983aa5546eba0a8b9779d.jpg,ppe_siabar,https://universe.roboflow.com/siabar/ppe-plsuk,1,CC-BY-4.0,train,datasets/raw/ppe_siabar/train/images/Video2_4_jpg.rf.09819c3bc2a983aa5546eba0a8b9779d.jpg,datasets/processed/yolo/canonical_v2/ppe_siabar/labels/train/Video2_4_jpg.rf.09819c3bc2a983aa5546eba0a8b9779d.txt,45cae410255900087ccc92044333a93231fe37caa6ad14c93e8300bc2731a9ed,715d8390c3780fcb0e8f8a7eb8b57ece0af0fcd22c58d34028ca54ea12f6729f,ppe_siabar:Video2_4_jpg,ppe_siabar:Video2_4_jpg,grp_48464504172a027c,ffff0000ffffffff,008a911311b3ad34,true,train,,1,1,1,0
